candidate_id,model_split,raw_split,raw_source_file,raw_source_row,raw_refcode,thermal_T,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-I-0-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,D_lc-chi-0-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,D_lc-Z-0-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-I-0-all,D_lc-I-1-all,D_lc-I-2-all,D_lc-I-3-all,D_lc-T-0-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-S-0-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-alpha-0-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,D_func-chi-0-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_func-Z-0-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-I-0-all,D_func-I-1-all,D_func-I-2-all,D_func-I-3-all,D_func-T-0-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-S-0-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-alpha-0-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,Df,Di,Dif,GPOAV,GPONAV,GPOV,GSA,POAV,POAV_vol_frac,PONAV,PONAV_vol_frac,VPOV,VSA,cell_v
mofsimplify_thermal_train_00011_HOWQOA,train,train,MOFSimplify-main/model/thermal/ANN/train.csv,11,HOWQOA,259.78909929999998,78.326250000000002,129.61199999999999,184.39484999999999,274.17599999999999,1311.75,2181,2724,1494,10.25,18.5,25.5,33,44,102.5,115.5,81,7.0272249999999996,13.55485,19.19415,18.7803,2.7225000000000001,20.129999999999999,23.141249999999999,47.198250000000002,900,847.5,990,1575,1,3.75,5.5,11,14.75,36.75,66,88,1.7161,3.6319750000000002,5.5478500000000004,9.1569000000000003,0,-6.0125000000000002,-4.9500000000000002,-10.455,0,84.25,132,277.5,0,0,0,0,0,5.5,5.5,22,0,2.1400000000000001,2.9700000000000002,7.4199999999999999,118.1447818,228.13227269999999,346.56210909999999,380.3930909,534.36363640000002,1036.363636,1443.636364,1418.909091,16.363636360000001,33.272727269999997,49.454545449999998,57.090909089999997,82.727272729999996,196.9090909,261.81818179999999,264,7.4989454550000003,16.7818,23.475781820000002,24.800109089999999,10.624000000000001,11.913600000000001,24.466986670000001,19.500266669999998,57,64.799999999999997,105.4666667,86.666666669999998,1,1.4666666669999999,2.9333333330000002,2.4666666670000001,2.3999999999999999,7.2000000000000002,9.5999999999999996,8.9333333330000002,0.54671333300000002,0.83878666700000004,1.3819999999999999,1.208073333,40.536000000000001,109.9866667,156.0971064,147.439076,0,0.93200000000000005,1.716,1.8686666670000001,0,2,7.5999999999999996,6.8666666669999996,0,0,0,0,0,-2,-1.066666667,-2.2000000000000002,0,-0.040000000000000001,0.31466666700000001,0.19600000000000001,0,-6.8399999999999999,-4.1399693329999998,-7.3314066670000004,9.4668799999999997,7.0175999999999998,16.484480000000001,14.0352,51.200000000000003,38.399999999999999,89.599999999999994,76.799999999999997,0.80000000000000004,0.80000000000000004,1.6000000000000001,1.6000000000000001,0.80000000000000004,2.3999999999999999,3.2000000000000002,4.7999999999999998,0.42631999999999998,0.44968000000000002,0.876,0.89936000000000005,22.472000000000001,47.911999999999999,70.384,95.823999999999998,0,0.71199999999999997,0.71199999999999997,1.4239999999999999,0,1.6000000000000001,1.6000000000000001,3.2000000000000002,0,0,0,0,0,-1.6000000000000001,-1.6000000000000001,-3.2000000000000002,0,-0.032000000000000001,-0.032000000000000001,-0.064000000000000001,0,-4.7999999999999998,-4.7999999999999998,-9.5999999999999996,2.8854600000000001,8.7820199999999993,8.7748399999999993,0,0.40803099999999998,0.40803096100000003,0,0,0,3133.6999999999998,0.41539999999999999,0.41539999999999999,0,7543.8100000000004
mofsimplify_thermal_train_00012_AJINOY,train,train,MOFSimplify-main/model/thermal/ANN/train.csv,12,AJINOY,224.2212227,193.21799999999999,353.93599999999998,664.96640000000002,993.952,2694,5656,7724,6992,24,48,80,120,128,328,432,424,16.370999999999999,36.353999999999999,58.412399999999998,71.630399999999995,3.6099999999999999,31.16,33.914999999999999,70.242999999999995,841,1102,1218,2030,1,5,7,14,25,60,105,150,1.9044000000000001,5.0922000000000001,7.4382000000000001,12.502800000000001,0,-6.9000000000000004,-4.5499999999999998,-10.369999999999999,0,107,161,336,0,0,0,0,0,13,14,40,0,3.21,4.2699999999999996,10.26,191.75649999999999,396.62700000000001,648.94539999999995,798.02610000000004,769,1632,2308,2409,29,60,98,126,158,394,552,598,11.9373,28.459199999999999,42.089799999999997,48.256999999999998,10.537599999999999,12.138,24.742799999999999,18.934666669999999,56.5,66,105,62.666666669999998,1,1.5,3,2.5,2.5,7.5,10,7.3333333329999997,0.54769999999999996,0.85855000000000004,1.4025000000000001,1.0310166670000001,41.424999999999997,113.565,160.962614,123.0518417,0,0.93500000000000005,1.7749999999999999,2.0916666670000001,0,2,8,10.16666667,0,0,0,0,0,-2,-1,-0.83333333300000001,0,-0.040000000000000001,0.34000000000000002,0.46333333300000001,0,-6.9000000000000004,-4.0071099999999999,-2.7928133329999998,11.185600000000001,12.393000000000001,30.226600000000001,30.418399999999998,60.25,67.5,134.5,136.25,1,1.5,3.5,3.75,3,10.5,15.5,16.25,0.5403,0.85470000000000002,1.6724000000000001,1.831075,34.7575,107.63249999999999,174.64011400000001,208.63261399999999,0,1.0349999999999999,1.875,2.8650000000000002,0,2.25,8.25,10.5,0,0,0,0,0,-2,0,-2.5,0,-0.044999999999999998,0.33500000000000002,0.28999999999999998,0,-7.4249999999999998,-4.5321100000000003,-11.05711,2.7152699999999999,3.7212499999999999,3.7212499999999999,0,0,0,0,0,0,0,0,0,0,1268.23
mofsimplify_thermal_train_00013_SANHOH,train,train,MOFSimplify-main/model/thermal/ANN/train.csv,13,SANHOH,343.92570269999999,367.99000000000001,622.50239999999997,1853.3664000000001,2306.7264,19392,27648,28224,36864,40,96,192,288,288,768,1152,1536,31.059999999999999,85.497600000000006,138.46080000000001,193.42080000000001,1.4883999999999999,25.180800000000001,18.666,43.846800000000002,4356,3168,2376,5544,1,6,6,12,36,72,108,180,2.7888999999999999,7.3146000000000004,7.7153999999999998,15.029999999999999,0,-13.32,-7.9800000000000004,-21.300000000000001,0,348,360,708,0,0,0,0,0,24,18,42,0,5.6399999999999997,5.4000000000000004,11.039999999999999,124.58320000000001,224.80799999999999,348.74439999999998,407.45100000000002,612,1104,1648,1724,16,32,48,58,80,192,256,250,7.9898666670000003,17.042666669999999,24.605333330000001,27.39513333,11.833600000000001,8.7720000000000002,20.605599999999999,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.53290000000000004,0.56210000000000004,1.095,1.1242000000000001,28.09,59.890000000000001,87.980000000000004,119.78,0,0.89000000000000001,0.89000000000000001,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.040000000000000001,-0.040000000000000001,-0.080000000000000002,0,-6,-6,-12,9.2416,7.7519999999999998,15.504,29.943999999999999,49,42,84,133,1,1,2,4,1,3,6,10,0.5625,0.57750000000000001,1.155,2.0099999999999998,54.759999999999998,83.620000000000005,167.24000000000001,284.21261399999997,0,0.48999999999999999,0.97999999999999998,2.3100000000000001,0,1,2,9,0,0,0,0,0,-2,-4,-6,0,-0.02,-0.040000000000000001,0.32000000000000001,0,-3.8999999999999999,-7.7999999999999998,-8.8071099999999998,4.92042,6.6050500000000003,6.6050500000000003,0.237958,0,0.23795739099999999,698.572,687.02300000000002,0.36580000000000001,0,0,0.36580000000000001,1073.8800000000001,1878.1400000000001
mofsimplify_thermal_train_00014_KUNSUJ,train,train,MOFSimplify-main/model/thermal/ANN/train.csv,14,KUNSUJ,394.06895680000002,114.98635,215.92599999999999,795.25279999999998,376.27800000000002,3799,8272,6578,2064,13,34,83,46,149,532,529,128,9.1441999999999997,29.8475,50.249400000000001,26.226199999999999,2.3041999999999998,37.939999999999998,12.9285,22.110099999999999,3185,3752,1197,2149,1,8.5,3.5,6,84.5,217,94.5,169,2.4194,10.084300000000001,4.2272999999999996,7.3327999999999998,0,-15.81,-3.855,-7.3849999999999998,0,436.5,178.5,313,0,0,0,0,0,63.5,21,41,0,7.3449999999999998,2.7949999999999999,4.96,319.16910000000001,663.71400000000006,1059.0755999999999,1353.3779999999999,1371,2916,4344,4764,48,102,162,216,264,666,978,1128,21.2592,50.866199999999999,76.840199999999996,92.287199999999999,10.627755949999999,12.22694643,18.886416669999999,19.055178569999999,57.666666669999998,67,102.952381,93.285714290000001,1,1.4523809519999999,2,2.4523809519999999,2.80952381,5.7142857139999998,7.1666666670000003,10.07142857,0.54647142900000001,0.82335000000000003,1.115538095,1.267016667,50.618571430000003,102.3188095,125.8442857,173.49134559999999,0,0.28607142899999999,0.688690476,1.5357142859999999,0,0.64285714299999996,1.5476190480000001,5.3571428570000004,0,0,0,0,0,-0.64285714299999996,-1.5476190480000001,-2.19047619,0,-0.012857143,-0.030952381000000001,0.11904761899999999,0,-1.928571429,-4.6428571429999996,-6.2127402380000003,5.0715428569999998,3.7594285709999999,8.8309714289999999,7.518857143,27.428571430000002,20.571428569999998,48,41.142857139999997,0.428571429,0.428571429,0.85714285700000004,0.85714285700000004,0.428571429,1.2857142859999999,1.7142857140000001,2.5714285710000002,0.22838571399999999,0.2409,0.46928571400000002,0.48180000000000001,12.038571429999999,25.667142859999998,37.705714290000003,51.334285710000003,0,0.38142857099999999,0.38142857099999999,0.76285714299999996,0,0.85714285700000004,0.85714285700000004,1.7142857140000001,0,0,0,0,0,-0.85714285700000004,-0.85714285700000004,-1.7142857140000001,0,-0.017142857000000001,-0.017142857000000001,-0.034285714000000002,0,-2.5714285710000002,-2.5714285710000002,-5.1428571429999996,6.5268800000000002,17.905429999999999,17.905429999999999,1.00624,0,1.006245171,2861.5599999999999,12860.1,0.63949999999999996,0,0,0.63949999999999996,1818.6099999999999,20109.5
mofsimplify_thermal_train_00015_MARJAQ,train,train,MOFSimplify-main/model/thermal/ANN/train.csv,15,MARJAQ,350.52802789999998,163.84707499999999,282.72160000000002,752.28324999999995,685.39800000000002,4297.75,7988,14373.5,14474,19,41,74.5,93,115.5,298,444.5,484,16.196425000000001,34.648800000000001,56.017400000000002,74.813000000000002,3.2761,32.692622219999997,19.495711109999998,91.75493333,961,1295.1111109999999,2927.7777780000001,3651.1111110000002,1,5.1111111109999996,5.1111111109999996,14.66666667,26.444444440000002,52.888888889999997,114,151.11111109999999,1.5376000000000001,4.604533333,6.9660444439999996,13.26524444,0,-8.8111111110000007,-1.52,-24.146666669999998,0,116.66666669999999,64,336.88888889999998,0,0,0,0,0,16.222222219999999,4.4444444440000002,46.222222219999999,0,2.6244444439999999,0.71999999999999997,7.488888889,52.130499999999998,60.268799999999999,142.00319999999999,0,481,960,768,0,5,8,12,0,20,32,12,0,3.2551999999999999,6.1904000000000003,6.3948,0,11.833600000000001,7.5335999999999999,35.500799999999998,0,64,120,192,0,1,1,3,0,1,4,3,0,0.53290000000000004,0.77380000000000004,1.5987,0,28.09,132.5,84.269999999999996,0,0,1.25,0,0,0,-7,0,0,0,0,0,0,0,-3,0,0,0,-0.33000000000000002,0,0,0,-19.699999999999999,0,0,4.7961,30.134399999999999,0,0,225,480,0,0,1,4,0,0,16,16,0,0,1.1235999999999999,3.0952000000000002,0,0,625,530,0,0,0,-5,0,0,0,28,0,0,0,0,0,0,0,12,0,0,0,1.3200000000000001,0,0,0,78.799999999999997,0,0,10.41832,10.63434,10.63434,0.22736200000000001,0,0.227362076,595.66399999999999,2377.3600000000001,0.41639999999999999,0,0,0.41639999999999999,1090.9200000000001,5709.3100000000004
mofsimplify_thermal_train_00016_HUNFON,train,train,MOFSimplify-main/model/thermal/ANN/train.csv,16,HUNFON,389.85704559999999,1445.8648000000001,3075.4223999999999,6062.1436000000003,8204.4087999999992,17248,34608,62188,75344,228,504,900,1352,1404,3728,5892,8088,112.43600000000001,288.71519999999998,475.92360000000002,684.78880000000004,2.6787666670000001,19.45706667,14.60853333,49.001244440000001,652.66666669999995,714.66666669999995,1945.333333,1592.8888890000001,1,3.5555555559999998,4.4444444440000002,10,13.55555556,31.555555559999998,57.333333330000002,84,1.5643,3.2920666669999998,5.9087111109999997,8.5253333330000007,0,-6.0488888889999997,-1.6000000000000001,-13.50444444,0,65.111111109999996,42.666666669999998,202,0,0,0,0,0,5.5555555559999998,3.5555555559999998,17.555555559999998,0,1.8644444440000001,0.95999999999999996,5.8733333329999997,170.7757,375.15600000000001,608.91499999999996,741.78200000000004,580,1368,1766,1640,29,60,100,128,160,400,550,584,10.7493,26.826799999999999,39.123600000000003,42.650399999999998,9.2416,15.504,28.879999999999999,21.128,49,84,98,56,1,2,4,3,4,12,16,10,0.5625,1.155,1.71,1.1325000000000001,54.759999999999998,167.24000000000001,233.94522799999999,150.32522800000001,0,0.97999999999999998,2.6600000000000001,2.1699999999999999,0,2,14,13,0,0,0,0,0,-2,0,1,0,-0.040000000000000001,0.71999999999999997,0.73999999999999999,0,-7.7999999999999998,-2.0142199999999999,1.88578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6145900000000002,3.7263600000000001,3.7263600000000001,0,0,0,0,0,0,0,0,0,0,3277.0599999999999
mofsimplify_thermal_train_00017_SIRBIG06,train,train,MOFSimplify-main/model/thermal/ANN/train.csv,17,SIRBIG06,412.75686339999999,111.73269999999999,159.3408,395.09399999999999,526.32000000000005,744,1728,2784,2880,13,24,42,60,66,168,192,120,8.6868999999999996,18.921600000000002,28.8306,33.725999999999999,1.7161,27.038399999999999,20.042999999999999,44.330399999999997,144,576,432,648,1,6,6,12,36,72,108,108,1.9320999999999999,6.0881999999999996,6.4218000000000002,9.1739999999999995,0,-12.779999999999999,-7.4400000000000004,-18.120000000000001,0,24,36,90,0,0,0,0,0,24,18,54,0,3.96,3.7200000000000002,10.08,35.009700000000002,46.308,53.9392,0,165,204,160,0,4,6,6,0,12,18,6,0,1.7956000000000001,2.8182,2.1461999999999999,0,11.833600000000001,8.7720000000000002,19.401599999999998,0,64,48,72,0,1,1,2,0,1,3,2,0,0.53290000000000004,0.56210000000000004,0.80300000000000005,0,28.09,59.890000000000001,51.977682999999999,0,0,0.89000000000000001,1.24,0,0,2,7,0,0,0,0,0,0,-2,0,0,0,-0.040000000000000001,0.35999999999999999,0,0,-6,0.79288999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4166500000000002,4.1334999999999997,4.1334999999999997,0,0.19026699999999999,0.19026689199999999,0,0,0,100.69499999999999,0.22770000000000001,0.22770000000000001,0,442.22899999999998
mofsimplify_thermal_train_00018_ZIJVOF01,train,train,MOFSimplify-main/model/thermal/ANN/train.csv,18,ZIJVOF01,287.45312580000001,130.53579999999999,267.65440000000001,417.9864,540.66200000000003,2350,4396,5396,5750,16,36,52,66,96,252,332,304,11.7478,27.706,38.7928,43.924799999999998,3.6099999999999999,24.623999999999999,26.087,37.524999999999999,841,870,928,2059,1,4,5,8,16,40,60,108,1.9044000000000001,4.0848000000000004,5.2577999999999996,9.3425999999999991,0,-5.3600000000000003,-4.2300000000000004,-4.5499999999999998,0,86,113,161,0,0,0,0,0,6,5,5,0,2.5600000000000001,3.0899999999999999,4.2699999999999996,110.2054,216.92420000000001,342.20420000000001,331.78800000000001,448,890,1268,1164,16,32,52,48,84,194,244,236,6.5696000000000003,15.0312,21.2348,20.608799999999999,10.537599999999999,12.8828,21.930800000000001,26.556000000000001,56.5,69.5,119,100.5,1,1.5,2.5,3.5,2.5,6.5,12,13,0.54769999999999996,0.85104999999999997,1.4137500000000001,1.55585,41.424999999999997,99.135000000000005,169.41999999999999,193.53892099999999,0,0.68999999999999995,1.1799999999999999,2.6400000000000001,0,1.5,2.5,12,0,0,0,0,0,-1.5,-3,-2,0,-0.029999999999999999,-0.050000000000000003,0.51000000000000001,0,-4.9500000000000002,-8.8499999999999996,-5.5606650000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4242900000000001,5.2787699999999997,5.23095,0,0.21317800000000001,0.21317750399999999,0,0,0,571.12,0.26119999999999999,0.26119999999999999,0,2186.52
mofsimplify_thermal_train_00019_AROFAP,train,train,MOFSimplify-main/model/thermal/ANN/train.csv,19,AROFAP,368.16684090000001,343.67219999999998,682.35839999999996,1519.1579999999999,1804.1424,15600,22752,48384,39456,39,96,168,234,276,774,1230,1476,31.4481,81.949799999999996,138.53880000000001,175.0686,2.8561000000000001,26.161200000000001,22.950199999999999,63.7468,2304,1728,5760,4224,1,4.5,6,12,20.5,50,94,129.5,2.1903999999999999,4.8617999999999997,8.9391999999999996,13.201599999999999,0,-7.875,-3.4399999999999999,-17.440000000000001,0,180,168,488,0,0,0,0,0,9.5,6,24.5,0,3.375,2.8399999999999999,8.8399999999999999,472.7457,966.14400000000001,1600.3668,2054.1120000000001,1980,4128,6072,6768,69,144,236,312,380,952,1376,1560,29.246099999999998,69.608000000000004,104.75960000000001,125.95440000000001,11.833600000000001,8.7720000000000002,20.605599999999999,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.53290000000000004,0.56210000000000004,1.095,1.1242000000000001,28.09,59.890000000000001,87.980000000000004,119.78,0,0.89000000000000001,0.89000000000000001,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.040000000000000001,-0.040000000000000001,-0.080000000000000002,0,-6,-6,-12,11.833600000000001,15.7896,37.282719999999998,50.705599999999997,64,86.400000000000006,150.40000000000001,224,1,1.8,4.4000000000000004,6,3.3999999999999999,11.800000000000001,20,33.200000000000003,0.53290000000000004,1.0117799999999999,2.0002,2.9054000000000002,28.09,107.80200000000001,199.5522928,301.7362928,0,1.6020000000000001,4.298,5.9000000000000004,0,3.6000000000000001,16.399999999999999,20,0,0,0,0,0,-2.7999999999999998,-2,-5.5999999999999996,0,-0.071999999999999995,0.47199999999999998,0.40000000000000002,0,-10.800000000000001,-14.331376000000001,-25.131375999999999,4.3059500000000002,6.1803600000000003,6.1803600000000003,0.30376799999999998,0,0.30376847299999998,989.61099999999999,1267.1500000000001,0.35539999999999999,0,0,0.35539999999999999,1157.8199999999999,3565.4099999999999
mofsimplify_thermal_train_00020_GIYTAK,train,train,MOFSimplify-main/model/thermal/ANN/train.csv,20,GIYTAK,304.05510340000001,210.41249999999999,397.53280000000001,892.50959999999998,1153.5552,8010,11856,22448,17400,25,56,102,144,158,428,674,744,18.9542,46.2316,80.815399999999997,97.831199999999995,2.8561000000000001,26.67946667,26.792133329999999,66.248000000000005,2304,1760,4608,4128,1,4.6666666670000003,6.6666666670000003,13.33333333,22.666666670000001,54.666666669999998,108,165.33333329999999,2.1903999999999999,5.0616000000000003,8.9984000000000002,14.0304,0,-7.9000000000000004,-4.5866666670000003,-16.666666670000001,0,187.33333329999999,224,554,0,0,0,0,0,11.33333333,9.3333333330000006,28,0,3.4866666670000002,3.786666667,10.25333333,163.69380000000001,321.28300000000002,557.02706669999998,763.70500000000004,658,1304,1918.666667,1998,24,48.666666669999998,85.333333330000002,122.66666669999999,134,350,509.33333329999999,530.66666669999995,9.7133333329999996,22.817666670000001,35.492266669999999,43.13893333,10.9696,11.016,23.363733329999999,23.783999999999999,59,60,107.33333330000001,88,1,1.3333333329999999,2.6666666669999999,3,2,6,8.6666666669999994,9.3333333330000006,0.54276666699999998,0.75973333300000001,1.3,1.3070333329999999,36.979999999999997,95.673333330000006,136.635076,145.88686469999999,0,0.92000000000000004,1.48,2.7366666670000002,0,2,6,11.66666667,0,0,0,0,0,-2,-2,-3.6666666669999999,0,-0.040000000000000001,0.21333333300000001,0.43333333299999999,0,-6.5999999999999996,-4.6714066670000003,-6.8428133329999996,7.8890666669999998,5.8479999999999999,13.737066670000001,16.74133333,42.666666669999998,32,74.666666669999998,69.333333330000002,0.66666666699999999,0.66666666699999999,1.3333333329999999,2,0.66666666699999999,2,3.3333333330000001,6,0.35526666699999998,0.374733333,0.72999999999999998,0.92953333299999996,18.72666667,39.926666670000003,58.653333330000002,95.77845533,0,0.59333333300000002,0.59333333300000002,2.0133333329999998,0,1.3333333329999999,1.3333333329999999,7.3333333329999997,0,0,0,0,0,-1.3333333329999999,-2,-4,0,-0.026666667000000002,-0.026666667000000002,0.18666666700000001,0,-4,-4,-7.4714066670000001,4.3240999999999996,5.8556499999999998,5.81433,0.44037799999999999,0,0.440375874,1687.25,691.62199999999996,0.49020000000000002,0,0,0.49020000000000002,1878.1400000000001,1410.9000000000001
mofsimplify_thermal_train_00021_GULWIU,train,train,MOFSimplify-main/model/thermal/ANN/train.csv,21,GULWIU,264.09081789999999,284.73570000000001,574.50080000000003,1257.9051999999999,1955.1492000000001,11387,20544,39492,34860,36,82,166,244,248,726,1318,1460,28.288,71.492400000000004,141.6788,182.40979999999999,2.8561000000000001,24.707799999999999,35.815325000000001,58.064174999999999,2304,2316,5532,3900,1,4.75,8,12.5,24.25,65,128.75,150.5,2.1903999999999999,5.8052999999999999,10.5672,13.231199999999999,0,-6.5925000000000002,-7.6725000000000003,-13.2325,0,179.75,268.75,518.75,0,0,0,0,0,11.5,15.25,31,0,3.1074999999999999,4.7000000000000002,9.5600000000000005,104.583,227.3706,320.57560000000001,296.42000000000002,465,1038,1330,1004,15,32,46,46,78,186,248,216,6.9175000000000004,16.203199999999999,21.948599999999999,19.0442,9.2416,17.459099999999999,21.285699999999999,12.416499999999999,49,93.1875,96.25,49,1,2,2.6875,1.6875,4,9.375,12.125,7.625,0.5625,1.1353124999999999,1.35328125,0.78703124999999996,54.759999999999998,129.36125000000001,171.6666338,109.6916337,0,0.33687499999999998,1.1681250000000001,1.045625,0,0.6875,5.0625,4.8125,0,0,0,0,0,-0.6875,-0.6875,-0.4375,0,-0.01375,0.21124999999999999,0.21625,0,-2.6812499999999999,-3.31069375,-2.3356937499999999,9.2416,16.993600000000001,26.235199999999999,15.504,49,91,140,84,1,2,3,2,4,10,14,12,0.5625,1.1399999999999999,1.7024999999999999,1.155,54.759999999999998,138.38,193.13999999999999,167.24000000000001,0,0.48999999999999999,0.48999999999999999,0.97999999999999998,0,1,1,2,0,0,0,0,0,-1,-1,-2,0,-0.02,-0.02,-0.040000000000000001,0,-3.8999999999999999,-3.8999999999999999,-7.7999999999999998,6.3049799999999996,11.059380000000001,11.02908,0.64452100000000001,0,0.64452102700000002,2345.6700000000001,9765.2800000000007,0.59230000000000005,0,0,0.59230000000000005,2155.6199999999999,16487.099999999999
mofsimplify_thermal_train_00022_BUKRUW02,train,train,MOFSimplify-main/model/thermal/ANN/train.csv,22,BUKRUW02,364.06279319999999,178.83189999999999,355.17360000000002,715.09349999999995,930.73739999999998,4066,7464,16842,14604,22.5,52,93,129,145,406,720,801,16.759049999999998,40.722200000000001,75.099900000000005,94.094700000000003,2.7225000000000001,21.57257143,26.41885714,55.121785709999997,900,908.57142859999999,3137.1428569999998,2172.8571430000002,1,4,6.8571428570000004,11.57142857,16,43.428571429999998,90.857142859999996,108,1.7161,3.8701142860000002,8.6909142859999999,10.75135714,0,-6.4742857139999996,-4.6971428570000002,-14.31428571,0,89.714285709999999,101.1428571,274.7142857,0,0,0,0,0,5.1428571429999996,4.7142857139999998,19.285714290000001,0,2.2857142860000002,2.3485714290000002,6.9514285710000001,72.169150000000002,126.16970000000001,168.1712,131.75399999999999,353.5,614,755,507,9,17,22,18,39,84,93,58,4.4713000000000003,8.9251000000000005,10.837999999999999,7.9396000000000004,10.3216,12.275933330000001,17.832333330000001,13.15666667,55.25,66.083333330000002,84.583333330000002,59.416666669999998,1,1.4166666670000001,2.0833333330000001,1.6666666670000001,2.25,5.4166666670000003,6.5,5.5,0.55016666700000005,0.80295833299999997,1.0531250000000001,0.82723333300000002,43.647500000000001,91.739166670000003,120.23858920000001,102.6019225,0,0.57499999999999996,1.129166667,1.2291666670000001,0,1.25,4.1666666670000003,4.4166666670000003,0,0,0,0,0,-1.25,-1.0833333329999999,-1.6666666670000001,0,-0.025000000000000001,0.125,0.12,0,-4.125,-4.5446291670000001,-5.0696291670000004,5.9168000000000003,4.3860000000000001,10.3028,4.3860000000000001,32,24,56,24,0.5,0.5,1,0.5,0.5,1.5,1.5,1.5,0.26645000000000002,0.28105000000000002,0.54749999999999999,0.28105000000000002,14.045,29.945,43.990000000000002,29.945,0,0.44500000000000001,0.44500000000000001,0.44500000000000001,0,1,1,1,0,0,0,0,0,-1,-0.5,-1,0,-0.02,-0.02,-0.02,0,-3,-3,-3,5.8010999999999999,10.18784,10.17435,0.70826599999999995,0,0.70826531599999998,2461.1300000000001,5227.0799999999999,0.63780000000000003,0,0,0.63780000000000003,2216.27,8195.4899999999998
